channelId,customer_illust,customer_2d_modeling,customer_3d_modeling,customer_event,customer_talk,customer_comedy,customer_game,customer_sing,customer_perform,customer_composition,customer_video_edit,customer_foreign_lng
UCHYgG-eBMUo5tHMfmnbottg,1,1,0,1,1,0,1,1,0,0,1,0
UCHYjhDYvodIuMNVIRlqARQw,0,0,0,1,1,0,1,1,0,0,0,0
UCHcLs1E5uzBreRuH0xGwpWg,0,0,0,1,1,1,1,1,0,0,0,0
UCHeG6uJ8pvDxG6VH_iddB5g,0,0,0,1,1,1,1,0,0,0,1,0
UCHgEJRKrGLo6_KQebRvkxXQ,0,0,0,0,0,0,1,0,0,0,0,0
UCHgNZ1lX6BC8GKaOMz00n5g,0,0,0,0,0,0,1,0,0,0,0,0
UCHh8YgBGDHw4tJx9opCx3aQ,0,0,0,0,1,0,1,0,0,0,0,0
UCHkJhOYmzzCqN_wlw6SZtZw,0,0,1,0,0,0,1,0,0,0,1,0
UCHnBy2vTUn8TTdDWC5M_cYQ,1,1,0,0,1,0,1,1,0,0,0,0
UCHq-FjMlPYmHqAjnW44p7hw,0,0,0,0,0,0,1,0,0,0,0,0
UCHsRxMUnT65cE1R-uAS_fVA,0,1,0,1,1,0,1,1,0,0,0,0
UCHsqMqXQZ9K95YLCJWLbysA,0,0,0,0,0,0,1,0,0,0,0,0
UCHtpsJRyv8og3GQxrF-coLQ,1,0,0,0,1,0,0,0,0,0,0,0
UCHztRvvf7gcqnAW999ZPkzw,0,0,0,1,1,0,0,1,0,0,0,0
UCI-0Iod3eF5GgjBDZD99npg,0,0,0,1,0,0,1,0,0,0,0,0
UCI-c4S4Uh7BEzdHfMrTrhiQ,0,0,0,1,0,0,0,0,0,0,0,0
UCI2InUWLG30iqY5e2EalvcQ,1,1,0,1,1,1,1,1,0,0,0,0
UCI3iJmLozBWa7bLtX4nQwnw,0,1,0,0,0,0,1,1,0,0,1,0
UCI6NdOEXzjpEbaBDGb6txJg,1,0,0,0,0,0,0,0,0,0,0,0
UCI8ZWDh0hq53mCgCNTFzfAw,1,0,0,0,0,0,0,1,0,0,0,0
UCI8e9ezdnCo0XCMxD3T_tGQ,1,0,0,1,1,0,1,0,0,0,0,0
UCINSDxcNofl8Pj0aGlI42DQ,1,0,0,1,1,0,1,0,0,0,0,0
UCIRzpg4jFch7aX6-Moja-Nw,0,0,0,1,1,0,1,0,0,0,1,1
UCIUd7c2-N29IZaebbPKHc0w,0,0,0,0,1,0,0,0,0,0,0,0
UCIUpELGuZ5_hQ-7BfeH1nvw,0,0,0,0,1,1,1,1,0,0,0,0
UCIYJG2GEjkbB9LUfnAxaitA,0,0,0,0,1,0,1,0,0,0,0,0
UCI_EWgNs69q3dvAW8bj7Jjw,0,1,0,1,1,0,1,1,0,0,1,0
UCIb0CH4FR-iAQJ9l2zt6Trg,0,0,0,0,1,1,1,0,0,0,0,0
UCIc_WCIurQuj3Maf2n-ozlg,0,0,0,0,1,0,0,0,0,0,0,0
UCIfJiWRwKhXCjPE51dbMqVg,0,0,0,0,0,0,1,1,0,0,0,0
UCIlO-mBLpPvhJR1iDJ2ScVw,0,0,1,1,1,0,0,1,0,0,0,0
UCIlQ5LPPtQHHGshn2czah1Q,0,1,0,0,1,1,1,0,0,0,0,0
UCIlS3p8StCViFfc548qSrmQ,0,0,0,0,0,0,0,0,0,1,0,0
UCIo2K71MMfFdfHoO4CQnfhA,1,1,1,1,0,0,1,1,0,0,0,0
UCIqs5oh6u-GjXgcH4VuUVsw,0,0,0,0,1,0,1,1,0,0,0,0
UCIx8Bw7IEaYfioC-40xxx1g,0,0,0,1,0,1,0,1,0,0,1,0
UCIy23K5bEJ047ZRto_RSMOQ,0,0,0,1,1,0,0,1,0,0,0,0
UCJ-PBjKPCIfgDS6TMr8SAQQ,0,0,0,0,0,0,1,0,0,0,0,0
UCJ-jEcH-yJbsCztmZ_VnI_A,1,1,0,0,0,0,0,1,0,0,0,0
UCJ48lH3LktNF0jqaCYer8sQ,0,0,0,1,1,0,0,0,0,0,0,0
UCJ78YlNsQWn18Qth20cTnqw,0,0,0,0,1,0,0,0,0,0,1,0
UCJGPIxEUpRYUH-f3rmesb-Q,0,0,0,0,0,0,0,0,0,1,0,0
UCJLQvozD91XXCE-zPZfpvqA,1,0,0,1,1,0,0,0,0,0,0,0
UCJPLMjMsqP8njtnIelBPhwg,1,1,0,0,1,0,1,1,0,0,0,0
UCJUFRFcMxdqwFX-uPh4WJWA,0,0,0,1,0,0,0,0,0,0,0,0
UCJY5_7CJbpgqW6-tpXKQNJQ,1,0,0,0,0,0,0,0,0,0,0,0
UCJmA0V1LXxMznAZsefj4vEA,0,0,0,1,0,0,1,0,0,0,0,0
UCJnLliaT5nJpL3El-owTOcw,0,0,0,0,0,0,0,1,0,0,0,0
UCJpkhQcx9u1JPW6b7OGHpPA,0,0,0,1,1,1,0,0,0,0,1,0
UCJrEBCS-4rF6wHyc4sLETOA,0,0,0,0,0,0,0,1,0,0,0,0
UCJrNDaC5HYtuR7hn8ell_4A,0,0,0,1,1,1,0,0,0,0,0,0
UCJtvtzIbDPJDVh_Bw8pQ2Wg,1,0,1,0,0,1,0,0,0,0,0,0
UCJvcpf_3l-78VXVSbIj3Thw,1,1,0,0,1,0,1,0,0,0,0,0
UCJwI5OB7wMX_tw9FKM-ENOA,1,0,1,0,1,0,0,0,0,0,0,0
UCK-t_ko1mCAl7xzdNMIfkBA,0,0,0,1,0,0,0,0,0,0,1,0
UCK3BEzgpNKIf_KOiV35hmIw,0,0,0,0,0,0,1,0,0,0,0,0
UCK4KAUy-HAKoEOiE_XXjZAg,0,0,0,1,0,0,0,0,0,0,0,0
UCK71Xa8yBHllg1yUhD0v6Iw,0,0,0,0,0,0,1,0,0,0,0,0
UCK92KwVdaAa21H3Yw-w7ZnQ,0,0,0,1,1,1,1,0,0,0,0,0
UCKAGtmS3yLI4gZCng68u__A,0,0,0,0,0,0,1,0,0,0,0,0
UCKDgRZG-NirGvpd4M5QbKtw,1,1,0,0,0,0,0,0,0,0,0,0
UCKHRYOoiiVOLcjlutGX8Dlg,0,0,1,0,0,0,0,1,1,1,0,0
UCKJFRIa_PNd8WrEpP0j8Kfg,0,0,0,0,0,0,1,0,0,0,0,0
UCKLOR0JsABzXPa2cDhkd9eg,0,0,0,0,0,0,1,0,0,0,0,0
UCKLhS5Kzdr7jpb8DmTgxAIQ,0,0,0,1,1,0,0,0,0,0,0,0
UCKMmctA8PhYL2Sc6aK5lkbw,0,0,0,0,1,0,1,0,0,0,0,0
UCKNXs0GdCRWSLipNC7ubh_Q,0,0,0,0,0,0,1,0,0,0,0,0
UCKU3OoPCuxKoy9uUQTxxkMQ,1,0,0,0,0,0,1,0,0,0,0,0
UCKUHfnNk_9kGED_2WaXrYhA,0,0,0,0,0,0,0,0,1,1,0,0
UCKUrbHAtWjtXIZtYbyJ53sg,0,0,0,1,0,1,1,1,0,0,0,0
UCKXPOCG1DsLe2TmfMGNLpsA,1,0,0,0,0,0,1,0,0,0,0,0
UCKYG7SAFljWZukOmvls4JFQ,0,0,0,0,0,0,0,1,0,0,0,0
UCKZFSeG3JIVnFi1jfpZzTHA,0,1,0,0,1,0,0,0,0,0,0,0
UCKZVHOQtB9GcGuxD1HqMWaw,0,0,0,0,1,0,1,1,0,0,0,0
UCKazUhH9AEihTcDgSMq4oSA,0,0,0,0,0,0,1,1,0,1,0,0
UCKazkVudNQs8ZhwfXj_RNPw,0,0,0,0,0,0,0,1,0,0,1,1
UCKg0wHMaW2XY44-6B61mvSA,1,0,0,0,1,0,0,0,0,0,0,0
UCKhmObAF1UtqnXQUSRB195w,0,0,0,1,1,0,1,1,0,0,0,1
UCKnALOlQPa3LqmeNWLHXsyg,0,0,0,0,0,0,1,0,0,0,0,0
UCKnNsqQ2TeshnCrI9oJ1XEg,0,0,0,0,0,0,1,0,0,0,0,0
UCKo08nUrGTg_YN1gAliFnDw,0,0,0,0,1,0,1,0,1,0,0,0
UCKrGMrU-XtoL54-qFDxTSxg,0,0,0,0,0,0,0,1,0,0,0,0
UCKs-RLs_Xu5CHyAV1sWWoQg,0,1,0,0,0,0,0,0,0,0,0,0
UCKuG9aLmm7S02EoM0zBdThA,0,0,0,0,1,0,1,1,0,0,1,0
UCKvYa1SWqJXNqcvlmh7qW0Q,0,0,0,1,1,0,1,1,0,0,0,0
UCKxJp2lAo0STcqGhb7zavXA,0,0,0,0,1,0,1,0,0,0,0,0
UCKzDPq4kyFF_eWTipON8L6Q,0,0,0,0,0,0,0,0,0,0,1,0
UCKznQRJ7VshvJ5mMokjIlHw,0,0,0,0,1,0,1,0,0,0,1,0
UCL2Zp9wmnV9PMfaUKBEcESg,0,0,0,1,0,0,1,0,0,0,0,0
UCL2q9hfIu4sYmINyRfOYapA,0,0,0,0,1,0,0,0,0,0,0,0
UCL30cxyo5E8lk_iOK-aZYOg,1,1,0,0,0,0,0,0,0,0,0,0
UCL63Oxzwe4MdW8LI5PjNdxQ,0,0,0,1,1,0,1,0,0,0,0,0
UCL758311MM7JUu1iwhrJ2sw,0,0,0,0,0,0,1,0,0,0,0,0
UCLEp9_-cPbHmyJ9dmjcEwCQ,0,0,0,0,0,0,0,1,0,0,0,0
UCLGWiPu78SOBqq7qFZ3_RSg,0,0,0,0,0,0,0,0,1,1,1,0
UCLGpoIL5XEK3ZXeXeJ0sbOw,0,0,0,1,1,0,1,1,0,0,0,0
UCLIcu2u-d245zmg7KL6bnIA,0,0,0,0,0,0,1,0,0,0,0,0
UCLJ7sTH2gc9ElQl2tVJXYUA,0,0,0,0,0,0,1,0,0,0,0,0
UCLKp68wTgAwk3ur0bA3hu8Q,0,0,0,1,1,0,1,0,0,0,0,0
UCLLOrDyxPV6XZlkcXgn16og,1,0,0,1,1,1,0,1,0,0,0,0
UCLNIbYQkp3qIbLY-gzvD4kw,0,0,0,1,1,1,1,1,0,0,0,0
UCLOqtncIOb51TTfX6_VfLuQ,1,0,0,1,1,0,1,0,0,0,1,0
UCLPbXpAJXjw-X2Iz-Ndst7w,0,0,0,0,0,0,1,0,0,0,0,0
UCLYNbFZo-4_dtZriFhMreug,0,0,0,1,0,0,1,0,0,0,0,0
UCLdkip28kXO2UqPX-EJWxOQ,1,1,0,0,0,0,0,0,0,0,0,0
UCLevYCl2nDbIghJceScDxSQ,0,0,0,0,1,0,1,0,0,0,0,0
UCLfE0bUt77NDsSado-6b2Mg,0,0,0,0,1,0,1,0,0,0,0,0
UCLgtTFtr18BDCtO99IGVrNw,0,0,0,0,0,1,1,0,0,0,0,0
UCLpSSw-OLQM9xCEbyEmFstw,0,0,0,0,0,0,1,0,0,0,0,0
UCLtZxUIblVNMgf9pNLpmp3w,1,1,0,0,0,0,1,0,0,1,0,0
UCLuyrUQPIjGkqID9UlKUP2g,1,1,0,0,0,0,1,0,0,0,0,0
UCLx-lVnPeNnX8HVaA9r4klg,1,1,0,1,1,0,1,0,0,0,1,0
UCM0ULDdBKDAG-rmstIPK-8g,0,0,0,0,0,0,1,1,0,0,0,0
UCM40xYB1XKyXrdHnM1a5fmg,0,0,0,0,1,0,1,1,0,0,0,0
UCM4NJnUo5zi0mGj4RSnpV3Q,0,0,0,0,1,0,1,1,0,0,0,0
UCM4n5uEfd-JgVz_1eVK5REg,0,0,0,0,0,1,0,1,0,0,1,0
UCM5Z7NcA9_GuHlthVXZPSxA,1,0,0,0,0,0,0,1,0,0,0,0
UCMCVANim-P8B0GWx2oQ7fow,0,0,0,0,1,0,1,0,0,0,0,0
UCMESCOJlGewj3fbSVfTHoxQ,0,0,0,0,0,0,0,1,0,0,0,0
UCMG7DhyPga2ZpGfkrs2IiGA,0,0,0,1,0,0,1,1,0,0,0,1
UCMLXWLvU0N5upB45nDqiW_A,1,1,0,0,0,0,1,0,0,0,0,0
UCMLoSzVZa_maO6C9EddN45g,0,0,0,1,1,1,0,1,1,0,0,0
UCMMCJBC3b1DbmVc4-cTCFLg,0,0,0,0,0,0,1,1,0,0,0,0
UCMNH-qVhKOy1Ydvn6nTpOrw,0,0,0,0,1,0,1,1,0,0,0,0
UCMTj8Rk42EcHrW2vcQbWApA,0,0,0,0,1,0,0,1,1,0,0,0
UCMYadva5ayESXVkTCzrB0RQ,1,1,0,1,0,1,1,1,0,0,0,0
UCMiA8YbOje9Mf148_jMsHIg,1,1,0,1,1,0,0,0,0,0,0,0
UCMmSnJrK-R_bjFpMpdAS_Jg,0,0,0,0,1,0,1,0,1,1,0,0
UCMp6GsdtG1Wnzdt5W3jUqnQ,1,1,0,0,0,0,0,0,0,0,0,0
UCMqPnrpkhhjas9E0HIRP4Tg,0,0,0,0,0,0,1,0,0,0,0,0
UCMsRgADnqeBB24cm90qJgtQ,1,0,0,0,0,0,0,0,1,0,0,1
UCMsiWFEylMbDJ0gZfV61sow,0,0,0,1,0,0,0,1,0,0,0,0
UCMvf3AhN_59Jhj5bgFBjAog,0,0,0,0,1,1,0,0,0,1,0,0
UCMw5Ey7jXlv5IZc6QSkNsYw,0,0,1,0,0,0,1,0,0,0,0,0
UCN-KB4ScQprwOcMevaS0vhA,0,0,0,1,1,0,0,1,0,0,0,0
UCN0rsDg91Mda_bXQdvFPm9A,0,0,0,0,0,0,1,1,0,0,0,0
UCN40P43BvEIYpAVdTEyCYcA,1,0,0,1,1,1,1,0,0,0,0,0
UCN4vXRPq2rmZ9wq1mIYDGsA,1,1,0,1,1,0,1,0,0,0,1,0
UCN84kddLj2J6OTgKl6Kkt7Q,0,0,0,1,1,0,0,1,0,0,0,0
UCN8DhwrPhrxa_LhwqJmKcyQ,0,0,0,1,1,0,1,0,0,0,0,0
UCN8EZxZcuPZjtFGyoEs1r0A,0,0,0,1,1,0,1,1,0,0,1,0
UCNAm8yTZ5mM2IcpHtIy491Q,1,0,1,0,1,1,1,1,0,0,0,0
UCNC6eRU1hdF1EQAgMy1tGZg,1,0,0,1,0,0,0,0,0,0,0,0
UCNHQ_bVi6633CzIdvvxtVtw,0,0,0,0,0,0,0,1,0,0,0,0
UCNIF3pCLSTiaVzTDTKOYMlg,0,0,0,0,1,0,0,0,0,0,1,0
UCNIUbJ1BjqWY7cKDYeaYbSw,1,0,0,0,0,0,1,0,0,0,0,0
UCNKPecCrgQqd-ZXi_ANL70w,1,0,0,0,0,0,0,0,0,0,0,0
UCNLn0WqgKurXuo-3rlzKjAQ,0,0,0,0,0,0,1,1,0,0,0,0
UCNMB1XQO8RhoDBr6Ufa4RNw,0,0,0,0,1,0,1,0,0,0,1,0
UCNOMainYSXUudqKf2Qx_gAA,1,0,0,1,0,0,0,0,0,0,0,1
UCNPYh205ZpATb9jQpLXxCPg,0,0,0,1,1,0,1,0,0,0,1,0
UCNPhuBO5V7Rj0NqLa4mBnCQ,0,0,0,0,0,0,1,1,0,0,0,0
UCNQPparKsmaY5Kbe3VHSwkg,0,0,0,0,1,0,1,1,0,0,0,0
UCNRIdcMjR3t4snOfSq5sVpQ,1,1,0,0,0,0,1,0,0,0,0,0
UCNTfsXCrlKSZu3kaq7lFMDQ,1,0,0,0,0,0,1,0,0,0,0,0
UCNVdWmlK-0zj-zO-P3_abdg,0,0,0,0,0,0,1,1,0,0,0,0
UCNXOV7_6odn_Ns7ceUp1dLw,0,0,0,0,0,0,1,0,0,0,0,0
UCNYDL90f-LER5g62Xig0KbA,0,0,0,0,1,0,1,0,0,0,0,0
UCNbTaBG7jTwn4EMw5m9ceFw,0,1,0,0,1,0,1,1,0,0,0,0
UCNen3R3Lwlm1c-HjkTGmgPw,0,0,0,1,1,1,1,0,0,0,0,0
UCNfft-3jwhRKiL_t8am_qUA,0,0,0,0,1,1,0,0,0,0,0,0
UCNgfnmeooZt5Xfd7rgIO86A,0,1,0,1,0,0,1,0,0,0,0,0
UCNgoHcOCZ8Tiv-W4bV7Xv5A,0,0,0,1,1,0,1,0,0,0,0,0
UCNoTQel1pu9lZcXP5ADOF7w,0,0,0,0,0,0,1,0,0,0,0,0
UCNs3YHAyoXMw4WFJyhB-GuA,1,0,0,0,0,0,1,1,0,0,1,0
UCNuSkjcdQbSRhulwkfZPoqw,0,0,0,1,1,1,1,0,0,0,0,0
UCNuUNTqFmwFQuNVfic2xKmg,0,0,0,0,1,0,1,1,0,0,0,1
UCO0WPrBG5QImaKI2YI27xwg,1,0,0,1,1,0,1,1,0,0,0,0
UCO4Z2VHp90m57eXaAgKYR6g,0,0,0,0,1,0,1,0,0,0,1,0
UCO5QUta0vC6SKPOteu_AM_g,1,0,0,1,1,0,0,0,0,0,0,0
UCO8-4UNtaWyrs5AwDSaMdtA,0,0,0,1,0,0,1,0,0,0,0,0
UCO9hkpnSthqrwZ2IDwrcWyw,0,0,0,0,1,0,1,0,0,0,0,1
UCOB-cn8MMo5DsqwO1bD3bbA,0,0,0,0,0,0,1,0,0,0,0,0
UCOCIOfX8iDq7t7MHc5WuWUg,0,0,0,0,0,0,1,0,0,0,0,0
UCODvOfxonHB0pPnN2Eijmkg,1,1,0,1,1,0,0,1,0,0,0,0
UCOFX_SbPT1OU_ebVv1578bQ,1,0,0,0,0,0,0,0,0,0,1,0
UCOP2ZEJr1RhC-K7MxP2efGg,0,0,0,1,1,0,1,0,0,0,0,0
UCOS2muz4i1EZeMv0TSU0o-w,0,0,0,0,0,0,1,0,0,0,0,0
UCOSEsnkS1AEWoJAZ2RNu-QA,1,0,0,0,1,1,1,1,0,0,0,0
UCOTDGe0lTih6b_CJBB0QSEA,0,0,0,1,1,0,1,0,0,0,0,0
UCOUcahcBzw4aHzsdBptxVyw,0,1,0,1,0,0,1,0,0,0,0,0
UCOWL_F0dIR8-hSSmF1e9vPg,0,0,0,0,1,1,1,0,0,0,0,0
UCOb2e-w5BiD4rMTNCg8F_aA,1,0,0,0,0,0,0,0,0,0,0,0
UCOcrEkFE9jUvNqdiNMIUqZA,0,0,0,1,1,0,0,0,0,0,0,0
UCOmN0kDH6xv9GaFO0KkynXA,0,1,0,0,0,0,1,0,0,0,0,0
UCOrjRyXJpMzfQFLWuWzGwlg,0,0,0,1,1,0,1,1,0,0,0,0
UCOtDJ4ZcGbL_9OKpxkNXiAA,0,0,0,0,0,0,1,0,0,0,0,0
UCOwL_fmW6VPIAfJjoRylB5A,0,0,0,1,0,0,0,0,0,0,1,0
UCP-fTjLoUt766QEsfPwP6dQ,0,0,0,1,1,0,0,0,0,0,1,0
UCP-hBqu7wYKOzAAv_WrZ5wQ,0,0,0,0,0,0,1,0,0,0,0,1
UCP22aJhS04PkmET4ZuqedUw,0,0,0,0,0,0,1,0,0,0,0,0
UCP3POt7w6ONR-yi7RgyfAKw,1,1,0,1,0,0,1,1,0,0,1,0
UCP4BDh7G5kWhQ2BnkEzWC0A,0,0,0,0,0,0,1,0,0,0,1,0
UCP6jqkBOa36E6oqR7EMMkQg,0,0,0,0,1,0,1,1,0,0,0,0
UCPD1ulp3Hh3xZrFXZ8pevog,1,0,0,1,1,0,1,1,0,0,1,0
UCPEg6eW53NPMfUuzF9EMvCw,0,0,0,1,0,0,0,0,0,0,0,1
UCPEjDK8KhFXr6GOla5ZfK4Q,1,0,0,1,0,0,1,0,0,0,0,0
UCPF3i4x4SlmPubGVyCH6dNA,0,0,0,0,0,0,1,1,0,0,0,0
UCPGJPhu6TDKAC4LplHeV32Q,0,0,0,0,1,0,1,1,0,0,0,0
UCPJ3R0BeGo4CYsflBxRWMZQ,0,0,0,0,0,0,1,0,0,0,0,0
UCPKMLq9I0PUPTCePvAMkzxw,0,0,0,0,1,0,1,0,0,0,0,0
UCPMHUY0d-7tLtm9SDz5G9dA,0,0,0,0,0,0,1,0,0,0,0,0
UCPQRl6ceaNBTeuHkMqsfl7Q,0,0,0,0,0,0,1,1,0,0,0,0
UCPQRvl6TQxr93_L35sWlPiw,0,0,0,1,0,0,0,0,0,0,0,0
UCPRMDPpi3JS1Q1TqBtUlV6w,0,0,0,0,0,0,1,0,0,0,0,0
UCPTmeOSf5H9C12maQ3dRVkg,1,1,0,1,0,0,0,0,0,0,0,0
UCPa8U89SI8vVRkMaLUaBrUw,1,0,1,0,0,0,0,0,0,0,0,0
UCPhk3xx6E4Uy6swgNOrOH-g,1,0,0,0,0,0,0,0,0,0,0,0
UCPiOiRQrMMsuJC5wsGq5MMA,0,0,0,1,1,0,1,1,1,1,0,0
UCPj4Dp_tT296eE3TsMWSzhg,1,0,0,0,0,0,0,0,0,0,0,0
UCPjJTX-HcJOEicumBOdZDWQ,0,0,0,0,0,0,0,0,0,0,1,0
UCPkuXZwHq0gxenJlMOtUFDA,0,0,0,0,0,0,1,1,0,0,0,0
UCPoEbybnhgG_ZbjtSiu-sLw,0,0,0,1,0,0,0,0,0,0,0,0
UCPr0btfTlrGSq-1GMiMfGxQ,0,0,0,0,0,0,1,1,0,0,0,0
UCPuR6JPgQJg5pzB3-RktS7A,0,0,0,1,1,0,1,0,0,0,0,0
UCPv_3kXNdIxBUlEYqfu4P1Q,0,0,1,0,1,0,0,1,0,0,0,0
UCPwcGxorXZ10bCO9c42jNEg,1,1,0,0,0,0,1,0,0,0,0,0
UCPxjaJmBc-sCfddahBDNiBA,1,0,0,0,0,0,1,0,0,0,1,0
UCPxvQmO5bbG_rOLcI05hOiA,0,0,0,1,1,0,0,1,0,0,0,0
UCPyZvOm2T8s5QGUrmak5Efw,0,0,0,1,1,0,0,1,0,0,0,0
UCQ3cWPw92qfa6uJXvLqSLog,0,0,0,0,1,0,0,1,0,0,0,0
UCQ4Vp_pCe8_6tlIhNyXe6YA,0,0,0,1,0,0,1,0,0,0,0,0
UCQ5IYZuvmxmpFyGFsfsRYAA,0,0,0,0,1,0,1,1,0,0,0,0
UCQ7yb8eBJOMgvxKnbhWj1Mw,0,0,0,0,0,0,1,1,0,0,0,0
UCQJxa7TwRe4WkRSnogGIAHw,0,0,0,0,0,0,1,0,0,0,0,0
UCQKRmkbOwdcVmoOlt4eGoUg,0,0,0,1,0,0,0,0,0,0,0,0
UCQZqwa5cnLN8HNpZyr3Z6vQ,1,1,0,0,1,0,1,0,0,0,0,0
UCQcWbNeRbjjTMdBJUjCpuOA,0,0,0,1,1,0,1,0,0,0,0,0
UCQcv_kvdpzs4fF8JUrxGFcA,1,1,0,1,1,0,0,0,0,0,0,0
UCQejnt7-QrfuJzZrtVeGiyA,1,0,0,1,0,0,1,0,0,0,0,0
UCQhE9MWLYniFGDBkn6oI_Gg,0,0,0,0,0,0,1,0,0,0,0,0
UCQhWpmrstpo-sltWiziF4Jw,0,0,0,0,0,0,1,0,0,0,0,0
UCQj8o5vibtFdPeR5orzkpBA,0,0,0,0,1,1,1,1,0,0,0,0
UCQk9VmW3aOYQTRmmS8SbFzg,1,0,0,1,0,0,0,0,0,0,0,0
UCQnAxwZdfcp-9Gd9_x-29iA,0,0,0,0,0,1,1,0,0,0,0,0
UCQpRmzd1wWlzXYFVod2PjBA,1,0,0,1,0,0,1,0,0,0,1,0
UCQsQe9ScZ93MTpyhOadgq0A,0,0,0,1,1,1,1,1,0,0,0,0
UCQtG73JgijFQris1s6bFNhw,0,0,0,1,1,0,1,0,0,0,0,1
UCQx3ARKKm6hmayqb7oolwQA,0,0,0,1,0,0,1,0,0,0,1,0
UCQxJkJkXUBRcnL_CkWv07_A,1,0,0,0,0,0,1,0,0,0,0,0
UCQxWwKL7QF9X9SSAIkU7lHw,0,0,0,1,1,0,0,1,0,0,0,0
